43.173.1.57 - - [04/Jun/2025:01:14:30 +0800] "GET http://www.mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT209]
78.153.140.218 - - [04/Jun/2025:03:18:48 +0800] "GET https://mxzgh.com/vendor/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; zh-cn; SAGA A806 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:48 +0800] "GET http://mxzgh.com/crm/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en-us) AppleWebKit/312.1 (KHTML, like Gecko) Safari/312"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:49 +0800] "GET http://www.mxzgh.com/vendor/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/10.1.2 Safari/537.75.14"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:49 +0800] "GET https://mxzgh.com/crm/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; BOIE9;ENUS)"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:50 +0800] "GET http://www.mxzgh.com/crm/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:50 +0800] "GET http://mxzgh.com/.env.example HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; hu; rv:1.9.1.11) Gecko/20100701 Firefox/3.5.11"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:51 +0800] "GET https://mxzgh.com/.env.example HTTP/1.1" 404 983 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:20.0) Gecko/20100101 Firefox/20.0"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:52 +0800] "GET http://mxzgh.com/.env.production HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; nb-NO) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:52 +0800] "GET http://www.mxzgh.com/.env.example HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAMIJS; rv:11.0) like Gecko"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:52 +0800] "GET https://mxzgh.com/.env.production HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/530.8 (KHTML, like Gecko) Chrome/2.0.178.0 Safari/530.8"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:54 +0800] "GET http://mxzgh.com/?phpinfo=-1 HTTP/1.1" 200 1068 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)"[UKLlT158]
78.153.140.218 - - [04/Jun/2025:03:18:55 +0800] "GET https://mxzgh.com/?phpinfo=-1 HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; Android 4.4.2; en-us; SAMSUNG SCH-I545 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36"[UKLlT3]
78.153.140.218 - - [04/Jun/2025:03:18:55 +0800] "GET http://www.mxzgh.com/.env.production HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/6.0.453.1 Safari/534.2"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:56 +0800] "GET http://mxzgh.com/phpinfo.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.67 Safari/537.36"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:57 +0800] "GET https://mxzgh.com/phpinfo.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-US) AppleWebKit/530.5 (KHTML, like Gecko) Chrome/ Safari/530.5"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:58 +0800] "GET http://www.mxzgh.com/?phpinfo=-1 HTTP/1.1" 200 1068 "-" "Opera/9.80 (X11; Linux i686; U; ja) Presto/2.7.62 Version/11.01"[UKLlT2]
78.153.140.218 - - [04/Jun/2025:03:18:58 +0800] "GET http://mxzgh.com/media/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/10.0 Safari/602.1.50"[LT0]
78.153.140.218 - - [04/Jun/2025:03:18:59 +0800] "GET http://www.mxzgh.com/phpinfo.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36 OPR/41.0.2353.69"[LT0]
78.153.140.218 - - [04/Jun/2025:03:19:00 +0800] "GET http://www.mxzgh.com/media/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:17.0) Gecko/20100101 Firefox/17.0"[LT0]
78.153.140.218 - - [04/Jun/2025:03:19:00 +0800] "GET http://mxzgh.com/server/.env HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.458.0 Safari/534.3"[LT0]
172.68.10.208 - - [04/Jun/2025:05:02:31 +0800] "GET http://mxzgh.com/wp-admin/setup-config.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"[LT0]
172.68.10.202 - - [04/Jun/2025:05:03:55 +0800] "GET http://mxzgh.com/wordpress/wp-admin/setup-config.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"[LT0]
159.223.5.135 - - [04/Jun/2025:08:56:01 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[UKLlT1090]
159.223.5.135 - - [04/Jun/2025:08:56:01 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[LT0]
159.223.5.135 - - [04/Jun/2025:08:56:03 +0800] "GET https://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[UKLlT131]
159.223.5.135 - - [04/Jun/2025:08:56:11 +0800] "GET https://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "https://mxzgh.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[LT0]
43.157.168.43 - - [04/Jun/2025:08:59:09 +0800] "GET http://www.mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT17]
113.219.218.197 - - [04/Jun/2025:09:10:50 +0800] "GET http://www.mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT1507]
129.204.118.204 - - [04/Jun/2025:10:15:38 +0800] "GET https://mxzgh.com/eg/eg5.html HTTP/1.1" 200 3667 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/045913 Mobile Safari/537.36 V1_AND_SQ_8.8.68_2538_YYB_D A_8086800 QQ/8.8.68.7265 NetType/WIFI WebP/0.3.0 Pixel/1080 StatusBarHeight/76 SimpleUISwitch/1 QQTheme/2971 InMagicWin/0 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.9818182 AppId/537112567 Edg/98.0.4758.102"[CLT3]
43.173.1.69 - - [04/Jun/2025:10:43:01 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT230]
59.82.21.53 - - [04/Jun/2025:11:01:03 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT309]
59.82.21.53 - - [04/Jun/2025:11:01:03 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.53 - - [04/Jun/2025:11:01:03 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[LT0]
59.82.21.53 - - [04/Jun/2025:11:01:05 +0800] "GET http://mxzgh.com/register.php HTTP/1.1" 200 1295 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.53 - - [04/Jun/2025:11:01:05 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT1]
59.82.21.53 - - [04/Jun/2025:11:01:05 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[LT0]
59.82.21.53 - - [04/Jun/2025:11:01:07 +0800] "GET http://mxzgh.com/login.php HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.53 - - [04/Jun/2025:11:01:07 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.53 - - [04/Jun/2025:11:01:08 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[LT0]
59.82.21.209 - - [04/Jun/2025:11:07:20 +0800] "GET https://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.209 - - [04/Jun/2025:11:07:20 +0800] "GET https://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.209 - - [04/Jun/2025:11:07:20 +0800] "GET https://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[LT0]
59.82.21.209 - - [04/Jun/2025:11:07:21 +0800] "GET https://mxzgh.com/register.php HTTP/1.1" 200 1295 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.209 - - [04/Jun/2025:11:07:21 +0800] "GET https://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.209 - - [04/Jun/2025:11:07:21 +0800] "GET https://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[LT0]
59.82.21.209 - - [04/Jun/2025:11:07:22 +0800] "GET https://mxzgh.com/login.php HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.209 - - [04/Jun/2025:11:07:22 +0800] "GET https://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[UKLlT2]
59.82.21.209 - - [04/Jun/2025:11:07:22 +0800] "GET https://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5666.197 Safari/537.36"[LT0]
45.197.38.40 - - [04/Jun/2025:11:39:22 +0800] "GET https://mxzgh.com/UEditor/net/controller.ashx?action=catchimage HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0"[LT0]
45.197.38.40 - - [04/Jun/2025:11:39:22 +0800] "GET https://mxzgh.com/admin/home/ueditor/net/controller.ashx?action=catchimage HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0"[LT0]
45.197.38.40 - - [04/Jun/2025:11:39:22 +0800] "GET https://mxzgh.com/controller.ashx?action=catchimage HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0"[LT0]
59.82.21.7 - - [04/Jun/2025:12:16:35 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.3742.19 Safari/537.36"[UKLlT223]
59.82.21.7 - - [04/Jun/2025:12:16:36 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.1879.50 Safari/537.36"[UKLlT1]
59.82.21.7 - - [04/Jun/2025:12:16:36 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.1879.50 Safari/537.36"[LT0]
118.195.165.218 - - [04/Jun/2025:12:17:07 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT3]
110.156.225.38 - - [04/Jun/2025:12:18:26 +0800] "GET http://mxzgh.com/index.php?game_id=1 HTTP/1.1" 302 0 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Linux; Android 12; HarmonyOS; ALN-AL10; HMSCore 6.15.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/16.0.5.300 Mobile Safari/537.36"[ULlT5]
