172.70.240.70 - - [15/Jun/2025:00:20:08 +0800] "GET http://mxzgh.com/wordpress/wp-admin/setup-config.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"[LT0]
209.58.184.186 - - [15/Jun/2025:10:55:06 +0800] "GET http://mxzgh.com/lobby.php HTTP/1.1" 200 9123 "http://mxzgh.com/" "Mozilla/5.0 (Linux; Android 12; RMX3042 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.75_10068_YYB_D QQ/9.1.75.26070 NetType/WIFI WebP/0.3.0 AppId/537288313 Pixel/1080 StatusBarHeight/107 SimpleUISwitch/1 QQTheme/2971 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.90000004 AllowLandscape/false InMagicWin/0"[UKLlT4]
209.58.184.186 - - [15/Jun/2025:10:55:10 +0800] "GET http://mxzgh.com/strategy_games.php HTTP/1.1" 200 3186 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Linux; Android 12; RMX3042 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.75_10068_YYB_D QQ/9.1.75.26070 NetType/WIFI WebP/0.3.0 AppId/537288313 Pixel/1080 StatusBarHeight/107 SimpleUISwitch/1 QQTheme/2971 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.90000004 AllowLandscape/false InMagicWin/0"[UKLlT5]
209.58.184.186 - - [15/Jun/2025:10:55:12 +0800] "POST http://mxzgh.com/strategy_games.php HTTP/1.1" 302 0 "http://mxzgh.com/strategy_games.php" "Mozilla/5.0 (Linux; Android 12; RMX3042 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.75_10068_YYB_D QQ/9.1.75.26070 NetType/WIFI WebP/0.3.0 AppId/537288313 Pixel/1080 StatusBarHeight/107 SimpleUISwitch/1 QQTheme/2971 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.90000004 AllowLandscape/false InMagicWin/0"[ULlT4]
209.58.184.186 - - [15/Jun/2025:10:55:12 +0800] "GET http://mxzgh.com/index.php?game_id=1 HTTP/1.1" 200 86576 "http://mxzgh.com/strategy_games.php" "Mozilla/5.0 (Linux; Android 12; RMX3042 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.75_10068_YYB_D QQ/9.1.75.26070 NetType/WIFI WebP/0.3.0 AppId/537288313 Pixel/1080 StatusBarHeight/107 SimpleUISwitch/1 QQTheme/2971 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.90000004 AllowLandscape/false InMagicWin/0"[UKLlT6]
209.58.184.186 - - [15/Jun/2025:10:55:12 +0800] "GET http://mxzgh.com/assets/js/vue.min.js HTTP/1.1" 200 58747 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; RMX3042 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.75_10068_YYB_D QQ/9.1.75.26070 NetType/WIFI WebP/0.3.0 AppId/537288313 Pixel/1080 StatusBarHeight/107 SimpleUISwitch/1 QQTheme/2971 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.90000004 AllowLandscape/false InMagicWin/0"[SZKLT3]
209.58.184.186 - - [15/Jun/2025:10:55:12 +0800] "GET http://mxzgh.com/view_orders.php?game_id=1&type=public HTTP/1.1" 200 2382 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; RMX3042 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.75_10068_YYB_D QQ/9.1.75.26070 NetType/WIFI WebP/0.3.0 AppId/537288313 Pixel/1080 StatusBarHeight/107 SimpleUISwitch/1 QQTheme/2971 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.90000004 AllowLandscape/false InMagicWin/0"[UKLlT3]
209.58.184.186 - - [15/Jun/2025:10:55:13 +0800] "GET http://mxzgh.com/uploads/map_backgrounds/game_1_1747467648.png HTTP/1.1" 200 901340 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; RMX3042 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.75_10068_YYB_D QQ/9.1.75.26070 NetType/WIFI WebP/0.3.0 AppId/537288313 Pixel/1080 StatusBarHeight/107 SimpleUISwitch/1 QQTheme/2971 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.90000004 AllowLandscape/false InMagicWin/0"[SZKLT3]
180.163.30.85 - - [15/Jun/2025:10:55:53 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"[UKLlT2]
106.114.58.217 - - [15/Jun/2025:11:01:50 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; Android 10; MI 8 SE Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.70_9898_YYB_D QQ/9.1.70.25645 NetType/WIFI WebP/0.3.0 AppId/537285952 Pixel/1080 StatusBarHeight/86 SimpleUISwitch/0 QQTheme/1000 StudyMode/0 CurrentMode/0 CurrentFontScale/1.0 GlobalDensityScale/0.9818182 AllowLandscape/false InMagicWin/0"[UKLlT2]
106.114.58.217 - - [15/Jun/2025:11:01:50 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 200 305091 "http://mxzgh.com/" "Mozilla/5.0 (Linux; Android 10; MI 8 SE Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.70_9898_YYB_D QQ/9.1.70.25645 NetType/WIFI WebP/0.3.0 AppId/537285952 Pixel/1080 StatusBarHeight/86 SimpleUISwitch/0 QQTheme/1000 StudyMode/0 CurrentMode/0 CurrentFontScale/1.0 GlobalDensityScale/0.9818182 AllowLandscape/false InMagicWin/0"[CLT0]
106.114.58.217 - - [15/Jun/2025:11:01:51 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/" "Mozilla/5.0 (Linux; Android 10; MI 8 SE Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/6.2 TBS/047501 Mobile Safari/537.36 V1_AND_SQ_9.1.70_9898_YYB_D QQ/9.1.70.25645 NetType/WIFI WebP/0.3.0 AppId/537285952 Pixel/1080 StatusBarHeight/86 SimpleUISwitch/0 QQTheme/1000 StudyMode/0 CurrentMode/0 CurrentFontScale/1.0 GlobalDensityScale/0.9818182 AllowLandscape/false InMagicWin/0"[LT0]
182.42.105.144 - - [15/Jun/2025:11:39:06 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT94]
42.194.192.36 - - [15/Jun/2025:12:08:37 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/045913 Mobile Safari/537.36 V1_AND_SQ_8.8.68_2538_YYB_D A_8086800 QQ/8.8.68.7265 NetType/WIFI WebP/0.3.0 Pixel/1080 StatusBarHeight/76 SimpleUISwitch/1 QQTheme/2971 InMagicWin/0 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.9818182 AppId/537112567 Edg/98.0.4758.102"[UKLlT99]
42.194.192.36 - - [15/Jun/2025:12:08:37 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 200 305091 "http://mxzgh.com/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/6.2 TBS/045913 Mobile Safari/537.36 V1_AND_SQ_8.8.68_2538_YYB_D A_8086800 QQ/8.8.68.7265 NetType/WIFI WebP/0.3.0 Pixel/1080 StatusBarHeight/76 SimpleUISwitch/1 QQTheme/2971 InMagicWin/0 StudyMode/0 CurrentMode/1 CurrentFontScale/1.0 GlobalDensityScale/0.9818182 AppId/537112567 Edg/98.0.4758.102"[CLT0]
35.193.87.109 - - [15/Jun/2025:13:48:47 +0800] "GET http://mxzgh.com/media/system/js/core.js HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"[LT0]
35.193.87.109 - - [15/Jun/2025:13:48:48 +0800] "GET http://mxzgh.com/wp-includes/js/jquery/jquery.js HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"[LT0]
118.89.233.234 - - [15/Jun/2025:14:43:55 +0800] "GET http://www.mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT71]
43.133.69.37 - - [15/Jun/2025:15:45:56 +0800] "GET http://www.mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT61]
1.48.104.197 - - [15/Jun/2025:15:48:29 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT5]
1.48.104.197 - - [15/Jun/2025:15:48:29 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 200 305091 "http://mxzgh.com/" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[CLT0]
1.48.104.197 - - [15/Jun/2025:15:48:29 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[LT0]
1.48.104.197 - - [15/Jun/2025:15:48:33 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT3]
1.48.104.197 - - [15/Jun/2025:15:48:33 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[LT0]
1.48.104.197 - - [15/Jun/2025:15:48:37 +0800] "GET http://mxzgh.com/register.php HTTP/1.1" 200 1295 "http://mxzgh.com/" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT3]
1.48.104.197 - - [15/Jun/2025:15:48:53 +0800] "GET http://mxzgh.com/login.php HTTP/1.1" 200 1068 "http://mxzgh.com/register.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT2]
1.48.104.197 - - [15/Jun/2025:15:48:55 +0800] "GET http://mxzgh.com/register.php HTTP/1.1" 200 1295 "http://mxzgh.com/login.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT3]
1.48.104.197 - - [15/Jun/2025:15:49:29 +0800] "POST http://mxzgh.com/register.php HTTP/1.1" 302 0 "http://mxzgh.com/register.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[ULlT113]
1.48.104.197 - - [15/Jun/2025:15:49:29 +0800] "GET http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in. HTTP/1.1" 200 1163 "http://mxzgh.com/register.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT1]
1.48.104.197 - - [15/Jun/2025:15:49:37 +0800] "POST http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in. HTTP/1.1" 302 0 "http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in." "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[ULlT84]
1.48.104.197 - - [15/Jun/2025:15:49:38 +0800] "GET http://mxzgh.com/lobby.php HTTP/1.1" 200 8967 "http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in." "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT7]
1.48.104.197 - - [15/Jun/2025:15:49:52 +0800] "GET http://mxzgh.com/strategy_games.php HTTP/1.1" 200 3332 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT3]
1.48.104.197 - - [15/Jun/2025:15:49:58 +0800] "GET http://mxzgh.com/create_game.php HTTP/1.1" 200 8341 "http://mxzgh.com/strategy_games.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[UKLlT3]
1.48.104.197 - - [15/Jun/2025:15:49:59 +0800] "GET http://mxzgh.com/assets/js/vue.min.js HTTP/1.1" 200 58679 "http://mxzgh.com/create_game.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[CLT0]
1.48.104.197 - - [15/Jun/2025:15:50:27 +0800] "POST http://mxzgh.com/create_game.php HTTP/1.1" 302 0 "http://mxzgh.com/create_game.php" "Mozilla/5.0 (Linux; U; Android 15; zh-cn; ALI-AN00 Build/HONORALI-AN00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/121.0.6167.71 MQQBrowser/19.0 Mobile Safari/537.36 COVC/047707"[ULlT4]
