192.238.128.189 - - [18/May/2025:00:20:48 +0800] "GET http://mxzgh.com/e/data/images/arrow.gif/1.php HTTP/1.1" 404 983 "http://mxzgh.com/e/data/images/arrow.gif/1.php" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"[LT0]
5.133.192.212 - - [18/May/2025:07:03:07 +0800] "GET http://mxzgh.com/robots.txt HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Agency/93.8.2357.5"[T0]
5.133.192.192 - - [18/May/2025:07:03:08 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Agency/93.8.2357.5"[UKlT3]
170.106.72.178 - - [18/May/2025:07:03:08 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT2]
124.221.245.78 - - [18/May/2025:07:05:44 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT3]
183.47.105.76 - - [18/May/2025:07:08:09 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.30.616 V1_IPH_SQ_9.0.30_1_APP_A Pixel/1179 MiniAppEnable SimpleUISwitch/0 StudyMode/0 CurrentMode/0 CurrentFontScale/1.000000 QQTheme/1000 AppId/537211376 Core/WKWebView Device/Apple(iPhone X) NetType/WIFI QBWebViewType/1 WKType/1"[UKLlT2]
183.47.105.76 - - [18/May/2025:07:08:09 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 200 305091 "http://mxzgh.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.30.616 V1_IPH_SQ_9.0.30_1_APP_A Pixel/1179 MiniAppEnable SimpleUISwitch/0 StudyMode/0 CurrentMode/0 CurrentFontScale/1.000000 QQTheme/1000 AppId/537211376 Core/WKWebView Device/Apple(iPhone X) NetType/WIFI QBWebViewType/1 WKType/1"[CLT0]
183.47.105.76 - - [18/May/2025:07:08:10 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.30.616 V1_IPH_SQ_9.0.30_1_APP_A Pixel/1179 MiniAppEnable SimpleUISwitch/0 StudyMode/0 CurrentMode/0 CurrentFontScale/1.000000 QQTheme/1000 AppId/537211376 Core/WKWebView Device/Apple(iPhone X) NetType/WIFI QBWebViewType/1 WKType/1"[LT0]
43.143.28.57 - - [18/May/2025:07:15:13 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"[UKlT2]
43.143.28.57 - - [18/May/2025:07:25:10 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"[UKlT4]
43.158.91.71 - - [18/May/2025:08:13:09 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT54]
110.154.92.234 - - [18/May/2025:10:12:51 +0800] "GET http://mxzgh.com/index.php?game_id=1 HTTP/1.1" 200 30359 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Linux; Android 12; HarmonyOS; ALN-AL10; HMSCore 6.15.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/16.0.4.301 Mobile Safari/537.36"[UKLlT87]
110.154.92.234 - - [18/May/2025:10:12:52 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 304 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; HarmonyOS; ALN-AL10; HMSCore 6.15.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/16.0.4.301 Mobile Safari/537.36"[CLT0]
110.154.92.234 - - [18/May/2025:10:12:52 +0800] "GET http://mxzgh.com/assets/js/vue.min.js HTTP/1.1" 304 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; HarmonyOS; ALN-AL10; HMSCore 6.15.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/16.0.4.301 Mobile Safari/537.36"[CLT0]
110.154.92.234 - - [18/May/2025:10:12:53 +0800] "GET http://mxzgh.com/view_orders.php?game_id=1&type=public HTTP/1.1" 200 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; HarmonyOS; ALN-AL10; HMSCore 6.15.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/16.0.4.301 Mobile Safari/537.36"[ULlT3]
110.154.92.234 - - [18/May/2025:10:12:53 +0800] "GET http://mxzgh.com/uploads/map_backgrounds/game_1_1747467648.png HTTP/1.1" 304 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; HarmonyOS; ALN-AL10; HMSCore 6.15.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/16.0.4.301 Mobile Safari/537.36"[CLT0]
110.154.92.234 - - [18/May/2025:10:12:53 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Linux; Android 12; HarmonyOS; ALN-AL10; HMSCore 6.15.0.312) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.196 HuaweiBrowser/16.0.4.301 Mobile Safari/537.36"[LT0]
162.158.183.50 - - [18/May/2025:10:23:04 +0800] "GET http://mxzgh.com/wordpress/wp-admin/setup-config.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[LT0]
172.71.184.137 - - [18/May/2025:10:25:22 +0800] "GET http://mxzgh.com/wp-admin/setup-config.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[LT0]
52.167.144.145 - - [18/May/2025:10:39:44 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"[UKLlT60]
43.143.28.57 - - [18/May/2025:12:28:38 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"[UKlT80]
43.143.28.57 - - [18/May/2025:12:39:42 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"[UKlT53]
199.188.200.55 - - [18/May/2025:12:47:10 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.199 Safari/537.36 Edg/114.0.1823.67"[UKLlT2]
4.43.184.114 - - [18/May/2025:13:14:21 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1056 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 2.0.50728)"[UlT71]
180.102.134.69 - - [18/May/2025:13:27:31 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT63]
183.47.105.49 - - [18/May/2025:14:49:00 +0800] "GET http://mxzgh.com/register.php HTTP/1.1" 200 1295 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.30.616 V1_IPH_SQ_9.0.30_1_APP_A Pixel/1179 MiniAppEnable SimpleUISwitch/0 StudyMode/0 CurrentMode/0 CurrentFontScale/1.000000 QQTheme/1000 AppId/537211376 Core/WKWebView Device/Apple(iPhone X) NetType/WIFI QBWebViewType/1 WKType/1"[UKLlT57]
183.47.105.49 - - [18/May/2025:14:49:00 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 200 305091 "http://mxzgh.com/register.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.30.616 V1_IPH_SQ_9.0.30_1_APP_A Pixel/1179 MiniAppEnable SimpleUISwitch/0 StudyMode/0 CurrentMode/0 CurrentFontScale/1.000000 QQTheme/1000 AppId/537211376 Core/WKWebView Device/Apple(iPhone X) NetType/WIFI QBWebViewType/1 WKType/1"[CLT0]
183.47.105.49 - - [18/May/2025:14:49:01 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/register.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.30.616 V1_IPH_SQ_9.0.30_1_APP_A Pixel/1179 MiniAppEnable SimpleUISwitch/0 StudyMode/0 CurrentMode/0 CurrentFontScale/1.000000 QQTheme/1000 AppId/537211376 Core/WKWebView Device/Apple(iPhone X) NetType/WIFI QBWebViewType/1 WKType/1"[LT0]
219.144.198.114 - - [18/May/2025:14:50:07 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36"[UKLlT2]
219.144.198.114 - - [18/May/2025:14:50:16 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 200 305091 "http://mxzgh.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36"[CLT0]
219.144.198.114 - - [18/May/2025:14:50:18 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36"[LT0]
172.68.243.99 - - [18/May/2025:15:58:00 +0800] "GET http://mxzgh.com/wordpress/wp-admin/setup-config.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[LT0]
162.158.87.205 - - [18/May/2025:15:59:31 +0800] "GET http://mxzgh.com/wp-admin/setup-config.php HTTP/1.1" 404 983 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"[LT0]
43.165.65.180 - - [18/May/2025:16:16:36 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT61]
192.238.128.208 - - [18/May/2025:16:55:50 +0800] "GET http://mxzgh.com/js/jquery-1.9.1.min.js/1.php HTTP/1.1" 404 983 "http://mxzgh.com/js/jquery-1.9.1.min.js/1.php" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"[LT0]
106.119.167.146 - - [18/May/2025:20:01:28 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"[UKlT59]
124.79.206.74 - - [18/May/2025:20:13:32 +0800] "GET http://mxzgh.com/ HTTP/1.1" 200 1068 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT63]
124.79.206.74 - - [18/May/2025:20:13:34 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 200 305091 "http://mxzgh.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:13:34 +0800] "GET http://mxzgh.com/favicon.ico HTTP/1.1" 404 983 "http://mxzgh.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[LT0]
124.79.206.74 - - [18/May/2025:20:13:37 +0800] "GET http://mxzgh.com/register.php HTTP/1.1" 200 1295 "http://mxzgh.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT2]
124.79.206.74 - - [18/May/2025:20:13:37 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 304 0 "http://mxzgh.com/register.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:13:50 +0800] "POST http://mxzgh.com/register.php HTTP/1.1" 302 0 "http://mxzgh.com/register.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[ULlT88]
124.79.206.74 - - [18/May/2025:20:13:50 +0800] "GET http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in. HTTP/1.1" 200 1163 "http://mxzgh.com/register.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT2]
124.79.206.74 - - [18/May/2025:20:13:51 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 304 0 "http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in." "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:14:03 +0800] "POST http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in. HTTP/1.1" 302 0 "http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in." "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[ULlT131]
124.79.206.74 - - [18/May/2025:20:14:04 +0800] "GET http://mxzgh.com/lobby.php HTTP/1.1" 200 1875 "http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in." "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT20]
124.79.206.74 - - [18/May/2025:20:14:04 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 304 0 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:14:16 +0800] "POST http://mxzgh.com/lobby.php HTTP/1.1" 302 0 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[ULlT4]
124.79.206.74 - - [18/May/2025:20:14:16 +0800] "GET http://mxzgh.com/index.php?game_id=2 HTTP/1.1" 200 30105 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT70]
124.79.206.74 - - [18/May/2025:20:14:16 +0800] "GET http://mxzgh.com/assets/js/vue.min.js HTTP/1.1" 200 58679 "http://mxzgh.com/index.php?game_id=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:14:16 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 304 0 "http://mxzgh.com/index.php?game_id=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:14:16 +0800] "GET http://mxzgh.com/view_orders.php?game_id=2&type=public HTTP/1.1" 200 0 "http://mxzgh.com/index.php?game_id=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[ULlT3]
124.79.206.74 - - [18/May/2025:20:14:24 +0800] "GET http://mxzgh.com/lobby.php HTTP/1.1" 200 1875 "http://mxzgh.com/login.php?success=Registration%20successful!%20Please%20log%20in." "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT4]
124.79.206.74 - - [18/May/2025:20:14:25 +0800] "POST http://mxzgh.com/lobby.php HTTP/1.1" 302 0 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[ULlT5]
124.79.206.74 - - [18/May/2025:20:14:25 +0800] "GET http://mxzgh.com/index.php?game_id=1 HTTP/1.1" 200 30359 "http://mxzgh.com/lobby.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT4]
124.79.206.74 - - [18/May/2025:20:14:26 +0800] "GET http://mxzgh.com/assets/css/tailwind.min.css HTTP/1.1" 304 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:14:26 +0800] "GET http://mxzgh.com/assets/js/vue.min.js HTTP/1.1" 304 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[CLT0]
124.79.206.74 - - [18/May/2025:20:14:26 +0800] "GET http://mxzgh.com/view_orders.php?game_id=1&type=public HTTP/1.1" 200 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[ULlT3]
124.79.206.74 - - [18/May/2025:20:14:33 +0800] "GET http://mxzgh.com/view_round_orders.php?game_id=1&round=1 HTTP/1.1" 200 0 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[ULlT17]
124.79.206.74 - - [18/May/2025:20:14:33 +0800] "GET http://mxzgh.com/view_announcements.php?game_id=1&round=1 HTTP/1.1" 200 95 "http://mxzgh.com/index.php?game_id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0"[UKLlT61]
